Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
10874,10,1,-1,-2,-2,0,0,-1
10925,-2,-1,0,0,-1,-1,-1,3
10978,4,-3,-1,0,2,-2,-4,-2
11031,-1,-1,-2,-2,-1,-2,-1,-8
11084,-3,-1,0,-1,0,0,1,-2
11136,-4,-2,-1,-2,-2,-1,-3,-1
11189,2,-3,-2,-1,-1,0,-1,1
11241,-2,-1,0,-1,-2,-1,-1,-2
11293,0,1,0,-1,-1,-1,-1,-3
11346,3,-2,-1,-2,-2,-1,-1,-2
11398,3,-2,-2,0,0,-2,-2,0
11451,3,-2,-1,0,-2,0,0,-1
11502,-3,-2,-1,-2,-2,-1,-2,-3
11556,-3,-2,-2,-2,0,0,0,-4
11609,1,-1,-1,1,-1,0,-2,1
11661,-4,-1,-2,1,0,-2,0,-2
11716,-20,0,-1,-2,-3,0,0,0
11773,3,-1,0,0,0,-1,-1,-2
11828,0,-1,-2,-1,-3,-1,-1,-2
11877,-1,-1,-3,-1,-2,-2,-2,-1
11931,-4,-1,-2,-1,-1,-2,-2,-2
11985,0,-2,-1,-2,-2,-1,-1,-1
12034,-4,-2,-1,-3,0,-1,-2,0
12087,-1,0,-1,1,-1,0,-1,0
12141,-1,-2,-1,-1,0,-2,-1,0
12193,1,-2,-1,-2,-2,-2,0,0
12246,4,1,-1,0,0,0,-3,0
12300,1,1,-1,-1,-1,-1,-2,-1
12353,2,0,-1,-1,0,-2,-1,-2
12404,-7,-1,-2,-1,-2,-1,0,-1
12459,-2,0,-3,-2,-1,-1,-1,0
12508,-4,-1,0,-2,-2,0,-2,0
12563,1,-1,1,0,-2,0,1,0
12613,-1,0,0,-2,1,-1,-1,0
12666,0,0,-2,0,0,0,-2,1
12717,1,0,-2,1,0,1,-2,1
12771,3,-1,-1,-2,-1,-2,0,0
12827,-2,-1,-2,-2,-2,-1,1,-2
12878,4,-1,-3,-3,-1,0,0,1
12928,-4,0,-1,0,-2,-1,0,-1
12983,-5,-2,-1,-1,-2,0,0,-1
13035,-2,-2,-1,-2,-1,-2,-1,-2
13094,9,1,-1,-2,-1,-1,0,-2
13150,2,0,-2,-2,-1,0,-2,-2
13200,-1,-2,0,-2,-2,-2,-3,0
13250,-2,-2,0,-1,-2,-2,0,-2
13300,-5,-1,-2,-1,1,1,1,-1
13357,7,-1,-3,0,-1,1,0,0
13411,4,-1,0,1,-1,-1,1,1
13463,-3,-2,-3,-1,-2,-3,-1,-1
13516,-2,-1,0,-1,-4,0,0,0
13569,0,-1,-2,0,-1,0,0,-4
13624,-1,-2,0,0,1,-4,-4,-3
13671,-1,-1,-3,1,-1,-2,-2,-1
13725,-1,0,0,-2,0,-1,-1,0
13777,-3,-3,-2,-2,0,0,-1,-2
13830,1,0,-1,-3,0,0,-3,-1
13881,1,-2,-3,-1,-1,0,0,-1
13934,-2,-2,1,-1,1,-2,-3,-4
13990,-2,-3,0,-1,-1,-1,-2,-1
14040,-1,-2,-1,-1,-1,0,0,-1
14096,3,0,0,-2,-1,-3,-1,-1
14143,0,-1,-1,-1,-1,-2,0,-1
14197,-2,-1,-1,0,1,-3,0,-1
14257,5,0,-2,-1,1,-1,-2,-1
14309,-5,0,-2,1,0,-1,-1,-1
14362,-3,-2,-1,0,0,-3,0,-1
14414,6,1,-2,1,0,0,1,-2
14471,-2,0,-1,-2,-1,-2,-2,-1
14533,-30,-1,-1,-2,-3,-1,2,-2
14594,8,0,0,-1,-3,0,-2,0
14646,-4,-1,-1,-1,0,-1,-1,0
14699,0,-2,0,-1,-1,-3,-1,-1
14753,4,-2,-3,-1,-1,1,-1,-1
14804,-12,-3,-1,0,-3,-2,-1,-2
14858,0,-1,1,-2,-2,-1,0,1
14916,2,1,1,-1,-1,-1,-1,-1
14977,5,0,-1,-1,0,0,-2,-1
15037,-6,-1,-2,-1,-1,-1,0,-1
15091,8,-1,-3,-1,0,-1,0,1
15142,-3,-2,0,-1,-2,-1,-2,-2
15194,-1,-1,-1,-2,-1,-2,-2,-1
15246,3,-1,-1,-1,-1,1,-2,1
15301,4,0,1,1,0,-1,-2,0
15358,-2,-1,-1,-2,-2,-1,-1,-1
15420,-2,0,-1,-3,0,0,0,0
15481,4,-2,-2,-2,-2,-1,-3,0
15531,6,-2,-1,-1,-3,-2,0,-1
15584,-2,-1,-2,1,-2,-1,-2,-4
15643,0,-1,-1,-1,-1,0,-1,0
15690,-1,-1,0,0,-1,0,0,-1
15749,1,0,-1,1,0,-3,-2,-2
15800,-2,0,0,-1,-1,0,0,-1
15854,-1,-1,0,-3,-2,-2,-2,-2
15907,-6,0,-1,-1,-1,-1,-1,-3
15961,-1,0,0,0,-1,-1,-2,-1
16022,1,-1,-2,1,-3,-2,-1,-1
16080,-4,-4,2,2,0,-1,-1,-1
16131,-1,0,-2,-1,1,-2,-3,0
16184,0,-1,-2,-2,-1,0,-1,-1
16239,4,-2,-1,1,-2,-1,0,0
16289,-3,-2,-2,0,-2,-1,-1,-2
16343,1,0,1,-1,-1,-3,-2,0
16401,-5,-1,0,0,-1,0,-1,-1
16464,-5,-1,-1,-2,1,0,0,1
16523,-4,0,-1,-1,-1,-2,-1,-1
16576,-4,-2,-1,0,0,0,0,-1
16627,-5,-2,-2,-1,-2,-1,-1,-4
16680,2,-2,-2,-3,-1,-1,-1,-1
16733,-3,0,-1,-1,-1,-1,1,-1
16785,6,0,-2,0,-3,-1,-1,0
16838,-7,-1,-2,-3,1,0,0,-2
16890,-1,0,-1,0,0,-1,0,-1
16943,6,-1,-2,0,-2,-2,0,0
17001,1,-1,-3,0,0,-1,-1,1
17065,5,0,-1,-1,-2,-1,0,-1
17112,-1,0,0,-2,-2,-1,-2,0
17168,1,0,-1,0,0,-2,1,0
17220,-4,-2,-1,-1,-2,1,0,0
17275,-2,-2,-1,1,-3,-1,0,-2
17326,-3,-2,-1,-1,-2,1,0,-2
17383,2,-1,-1,-3,-3,-2,-1,0
17445,1,-2,-1,-1,-1,-1,-1,-1
17506,4,1,-3,0,-3,-1,0,-1
17570,2,0,0,-2,1,-1,0,1
17618,1,-2,-2,-1,0,1,-2,-2
17677,-3,-1,-1,0,0,-2,-3,0
17729,5,-1,-2,-2,-1,-1,0,-1
17783,-1,0,-2,-1,0,-1,-1,0
17840,4,0,-1,0,-1,-3,0,-1
17902,-1,0,0,0,-1,-3,-1,-2
17963,5,-1,0,0,-1,0,-2,0
18014,-2,-2,0,1,0,-1,-2,0
18068,6,0,-1,-2,0,-2,-1,-1
18119,-2,-2,-2,0,1,0,0,-2
18173,-2,-1,-1,0,0,0,0,-1
18224,0,-2,-1,-2,-2,-2,-2,0
18278,-19,-1,0,-1,-1,-1,-1,-2
18331,1,-1,-1,-2,0,0,0,-1
18384,-4,1,0,-1,0,0,-2,-1
18442,-4,0,-1,0,-1,0,0,0
18503,0,0,-1,-2,-2,0,-1,-2
18563,-6,0,-1,-2,-2,-2,-1,-1
18617,-1,-2,0,1,2,-2,0,1
18668,0,0,-1,1,-2,-2,0,-1
18720,12,-1,-1,0,-2,-2,1,0
18772,-6,0,-1,0,-1,-1,0,0
18825,12,2,0,-2,-2,-2,-1,0
18878,3,-1,-1,-1,-1,0,0,-1
18930,3,-2,-4,-1,-4,-1,-1,1
18983,-5,0,-1,-1,-2,-1,-3,-3
19037,-1,0,0,0,-1,0,-1,-1
19088,-2,-1,1,1,-2,-1,-2,-1
19139,3,0,-3,-2,-3,-1,2,0
19193,10,0,0,-3,-1,-2,-2,-1
19245,3,-1,0,-1,0,0,-1,-1
19299,13,-2,-1,-1,1,-1,1,1
19351,-2,0,0,-2,-1,-3,-1,0
19403,-11,-3,-1,-2,0,0,0,-1
19455,2,-3,-1,-1,-2,-1,0,0
19507,-4,0,-1,0,-3,0,-1,-3
19560,1,0,0,0,-1,-1,-2,-2
19615,-10,-4,-2,-1,3,-1,-1,-3
19664,5,-2,-2,-1,-2,2,-1,-2
19722,3,0,-1,-2,1,-1,2,1
19774,0,0,-1,-1,1,-1,1,-2
19830,-3,-1,-1,0,-1,0,-1,-1
19882,1,1,0,-4,-1,-1,-1,-1
19936,6,-3,0,-2,0,0,0,-1
19989,-1,-1,-2,0,-1,0,-2,-1
20040,-10,-1,0,-1,-2,-1,-1,-4
20093,-1,1,-1,0,-2,-2,-2,0
20144,6,-2,0,1,-1,-1,-4,-2
20198,-2,-1,-3,0,-1,-2,-2,-1
20250,3,-1,-2,0,1,0,0,-1
20313,1,-2,-3,-2,-2,-1,2,-9
20362,0,-2,0,-1,1,-1,-1,-1
20416,-4,-1,2,0,-1,-1,-3,0
20468,-6,-1,0,-1,0,-2,-3,-1
20520,-5,0,-2,-2,-3,-2,-4,0
20573,2,1,-2,-2,-2,-2,-2,-3
20632,0,-1,-1,0,-1,-2,2,0
20692,4,0,-1,-1,0,0,-1,0
20744,3,1,0,0,2,0,-3,27
20799,-3,0,-1,-1,-2,-1,-2,-1
20850,2,-1,-2,2,0,1,-2,-1
20902,4,-1,0,-9,-4,-5,-3,-8
20958,-4,-4,-3,-4,-3,-2,2,18
21012,-4,2,3,15,2,1,-4,21
21078,-4,-1,0,3,0,-2,-3,-28
21137,3,0,0,4,2,1,1,9
21196,0,-6,-5,-5,-9,0,-1,-3
21249,-3,1,2,5,7,-7,-5,-7
21301,5,0,0,6,4,-2,-1,2
21353,-1,-2,0,4,3,-1,-1,20
21405,-4,-1,0,-4,-1,-4,0,-11
21464,4,2,1,-5,-1,0,-4,3
21520,4,1,2,-6,-6,3,5,53
21570,-2,-2,-4,6,0,-3,5,11
21624,-2,-1,-2,-2,-2,-2,2,-9
21677,4,-1,1,5,1,-1,-1,-2
21736,-1,1,1,9,2,1,0,1
21788,-1,-3,-2,-3,-2,-2,2,-12
21842,1,-2,-2,5,5,0,2,3
21893,-5,-2,-1,0,-3,-1,-4,3
21947,1,-1,-3,0,-5,-1,2,0
22000,-3,0,-3,1,-1,-1,-2,-12
22059,5,1,-2,-4,-8,-1,-1,-8
22120,-4,-3,-3,-2,-1,-2,0,-10
22180,-15,-2,-1,-2,0,-2,-4,12
22231,3,-2,-2,-2,1,-1,0,9
22285,5,-1,0,-1,-2,1,-1,4
22335,-17,-2,-1,2,-4,-2,0,-15
22389,-3,0,-1,3,1,-1,-1,-2
22442,-5,-1,1,2,2,1,4,-5
22494,5,-1,-2,-6,-2,0,0,0
22546,-6,-3,-5,-9,-3,-2,0,-28
22599,-2,0,-1,4,-3,-1,0,3
22659,-3,0,-2,-2,0,1,-4,34
22720,-1,-3,-2,-2,0,-1,2,10
22771,-2,0,-1,-2,-1,-2,-6,8
22824,2,-1,-2,-8,-5,-2,-1,0
22877,-2,-2,-2,-4,-1,0,1,-1
22930,10,4,2,-3,-4,-1,-8,-4
22985,-10,-4,-4,-2,-1,0,8,-15
23042,-1,-1,-2,1,0,-2,2,5
23102,-1,-1,1,0,0,-3,-3,-9
23163,4,1,-1,-4,-4,-4,-7,26
23223,0,-2,-1,-9,-7,-1,5,-23
23275,-3,-3,-1,0,-1,-1,-2,-2
23326,-2,-1,0,0,0,-1,0,1
23379,1,-3,-1,-1,-1,-1,-2,6
23434,-5,1,2,0,-1,0,0,9
23485,-36,-6,-2,-3,-2,1,11,19
23540,14,0,0,1,-1,-1,-7,-5
23589,8,2,0,-2,-3,-2,-4,-12
23639,-2,-3,-2,0,0,-1,0,-10
23704,9,3,0,-1,-2,-2,-5,-2
23763,1,-1,0,-2,-1,0,-2,17
23814,0,0,1,-1,-1,-2,2,-4
23869,-2,0,-1,-1,-2,-3,2,-12
23918,-7,2,2,-1,-1,0,5,14
23973,-1,0,0,0,-1,0,-2,6
24025,4,-2,-2,-2,-4,-1,-3,3
24084,0,0,-2,-1,-2,-2,-3,5
24145,2,2,-2,-3,-1,-2,0,-4
24205,-1,-2,0,0,-2,-1,0,-5
24258,-2,0,-1,-1,-2,-1,0,0
24309,-2,-2,-1,-1,-1,-1,-1,2
24362,-2,-1,-1,0,-2,-1,-1,1
24417,7,1,0,1,0,-2,-2,-1
24467,0,-1,-1,0,-1,-1,-2,0
24520,-2,-2,-1,0,-1,-1,-2,-1
24573,0,1,1,0,-3,-3,-3,-1
24624,1,1,1,-1,-2,-4,-2,-1
24676,2,-2,-2,-1,-2,-2,1,-1
24728,-2,-2,-2,-1,0,-1,2,0
24782,4,0,-1,-1,-1,-2,-1,0
24839,0,-1,0,0,-2,-3,-2,-3
24891,-1,-2,-1,0,0,-1,0,-2
24950,0,-1,-1,0,-1,-2,-2,-1
25008,-1,1,-1,-2,-3,-2,-1,-1
25062,0,-1,0,-1,-1,-2,-2,-1
25113,0,-1,0,0,-2,-2,0,-1
25165,-2,-2,0,-1,-1,-1,0,-1
25220,-2,0,-2,1,0,0,-1,-2
25270,-1,0,-1,-1,0,0,1,-2
25321,-2,-2,-2,-3,-1,-1,0,-1
25374,-1,0,0,-1,-1,-3,-2,-1
25429,-2,-2,-1,-1,-1,-1,-1,-1
25485,1,0,-2,0,-1,-1,0,1
25548,0,-1,-2,-1,-2,1,0,-2
25607,1,0,-1,0,-1,-1,-2,0
25661,0,-1,-1,-2,-1,-1,0,0
25713,1,-2,0,-2,0,-2,-2,0
25766,1,-2,0,1,-1,-2,-3,0
25816,0,0,-1,-2,-2,-1,-1,0
25876,0,-1,0,-2,-2,-1,1,-1
25922,-3,-1,-1,-1,0,-2,-2,-2
25974,-1,0,-1,0,-1,0,-1,0
26027,0,-3,-3,-3,-2,-2,0,-2
26079,-1,-2,-1,0,-1,0,-2,-1
26132,-2,-1,-1,-1,-1,-1,0,-1
26185,-1,-1,0,0,-1,-2,-1,-2
26244,-3,0,-2,0,0,-1,0,-1
26299,-1,0,-1,0,-2,-1,-2,-1
26352,-1,-2,-1,1,-1,-2,-1,-1
26407,-3,-1,-1,1,-1,-1,-1,-1
26455,0,-1,1,-2,0,-2,-2,-2
26507,0,0,-1,0,-1,-1,0,0
26563,-3,-1,-1,-1,-2,-1,1,-1
26613,-2,0,0,-2,-1,-2,-1,0
26666,-1,0,-3,0,-2,-2,0,0
26717,0,0,0,-2,-2,-3,-1,-1
26769,-3,-2,1,-1,0,-1,-3,0
26824,-1,-2,0,1,0,0,0,0
26877,0,-1,-1,-2,-1,-2,-2,-2
26932,0,0,0,-3,0,-1,-1,1
26979,-2,-1,0,-1,0,-1,0,1
27035,-1,-2,-3,2,0,-1,-1,-1
