timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.364006,239,-1,-2,-2,-2,0,-1,-2,-3
1.364008,240,1,-1,0,-2,-2,-2,-1,0
1.364081,241,-1,-2,0,0,0,-2,-3,-2
1.385717,242,-1,-2,-2,-1,-1,-2,-1,-2
1.385741,243,-2,-1,1,-1,0,-1,-2,-1
1.386589,244,-1,0,0,-2,0,-2,0,0
1.386602,245,0,-1,0,-3,0,0,-2,0
1.400068,246,0,-1,-2,-2,-2,0,-1,-1
1.400091,247,-2,-1,-3,0,-1,-3,-3,-1
1.408466,248,-1,-2,-1,0,0,-1,1,-1
1.408485,249,-1,-1,-2,-1,-1,0,0,-2
1.423020,250,1,0,0,-1,1,0,0,-1
1.423041,251,-1,-2,-1,0,0,0,0,-1
1.424069,252,-1,-1,0,-1,1,-1,-2,-1
1.424083,253,-1,0,0,-1,-2,-2,-1,1
1.445518,254,-2,0,0,-2,-2,-2,-2,0
1.445534,255,0,0,0,-2,-2,-1,0,0
1.446243,256,0,0,-3,-1,-3,1,-1,-1
1.446255,257,0,-2,-1,-1,-1,0,-1,-3
1.459937,258,0,-1,-1,0,-2,-2,-1,-1
1.460009,259,0,-1,-1,-2,-1,-2,1,1
1.468095,260,-2,-2,-1,-1,-2,-2,-1,-2
1.468112,261,-2,-2,-1,-1,-1,-1,0,-1
1.483020,262,-1,-3,-1,-1,0,0,-1,-1
1.483953,263,-1,-1,-2,-2,-2,0,-1,-1
1.483965,264,1,1,-2,-2,1,-1,-2,-1
1.483967,265,-1,1,-1,0,-1,-1,-1,-2
1.507065,266,-1,1,-2,-1,0,0,-2,-1
1.507079,267,-1,-2,0,-1,1,1,0,-2
1.507081,268,-2,-1,0,-2,-1,-1,0,-1
1.507083,269,-1,0,0,-1,0,-1,0,-1
1.520024,270,0,-2,0,0,-1,-1,-1,-1
1.521019,271,0,0,-1,-1,-1,-1,-3,-1
1.528168,272,-1,-1,-1,-1,0,-1,-1,-1
1.528188,273,0,-2,0,-1,-1,0,-1,0
1.543014,274,-1,-1,-1,-1,-4,-1,-1,0
1.543034,275,0,-1,0,0,-3,-1,0,-2
1.544138,276,-1,-1,-1,1,0,0,-1,-3
1.544160,277,-2,0,-1,-2,-1,-1,-1,0
1.565788,278,-2,-1,0,0,-1,0,0,-2
1.565807,279,1,-1,0,-2,-1,-2,-1,-2
1.566676,280,-1,-2,0,2,-1,0,0,0
1.566686,281,1,-2,-1,-2,-1,-2,-1,-1
1.580109,282,-2,-1,-3,-2,1,-2,0,0
1.580130,283,-1,-2,-2,-2,-2,0,0,1
1.588322,284,-1,1,-1,0,-2,-2,0,1
1.588358,285,-2,-1,-1,-1,-1,-1,-2,-1
1.603197,286,-1,-2,-1,-1,-1,0,-1,-2
1.603222,287,-2,0,-2,-1,0,-1,-1,0
1.603985,288,-1,-2,0,-3,-1,-2,-2,-1
1.604005,289,-2,-2,-1,-1,1,-1,-2,-1
1.625701,290,-1,-1,-1,-1,-1,0,-3,-1
1.625718,291,-2,-2,-2,0,0,1,-1,-1
1.626701,292,-1,-1,-1,-2,-2,-1,-2,-1
1.626715,293,-1,1,-1,-1,-1,0,0,-1
1.640015,294,-1,-2,0,0,-2,-2,-2,-2
1.640036,295,-2,-1,-3,-2,-1,-2,0,1
1.648875,296,-2,-1,-1,0,-1,-2,0,-2
1.648899,297,0,-1,-1,-1,0,-3,0,-1
1.663170,298,-2,-1,0,-2,-1,0,-1,-1
1.663228,299,1,1,0,-2,-3,0,0,-1
