timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.415568,252,-3,30,21,-3,-2,-2,1,-2
1.415587,253,1,9,5,4,0,-2,-2,1
1.436624,254,2,17,-9,-3,-1,-2,-1,-2
1.436649,255,3,-78,0,-5,-3,-1,-3,0
1.437316,256,-4,19,1,2,-1,0,-3,-2
1.437353,257,0,-5,4,-3,-1,-2,-1,0
1.450497,258,2,-10,-13,-5,-3,0,-1,-1
1.450520,259,-27,-9,-7,2,-1,-1,-1,-4
1.464673,260,14,43,15,4,1,0,-1,2
1.464693,261,-13,-13,-4,-3,-4,-2,-5,-2
1.473676,262,-12,-98,-14,-5,-1,0,2,1
1.473698,263,21,42,6,2,0,-1,-1,-4
1.475403,264,3,14,0,0,-1,-1,0,-1
1.475417,265,1,-22,-8,-1,-1,-2,1,1
1.496120,266,3,-19,-9,0,1,0,0,-2
1.496143,267,0,14,11,-5,-3,-1,0,-2
1.497396,268,-14,-32,-16,3,1,-1,-3,-8
1.497427,269,9,6,7,1,-2,1,-2,0
1.510332,270,-5,9,2,-3,-2,-2,-1,-1
1.510355,271,5,-23,-16,-1,-2,0,1,2
1.517428,272,6,31,-2,-3,-1,-2,0,0
1.517449,273,-4,-13,2,-1,-2,-3,0,-2
1.533627,274,2,8,1,-1,0,-1,-2,-3
1.533648,275,-4,3,-1,-1,-1,0,-6,0
1.535051,276,-5,-6,4,-1,-3,-1,-2,2
1.535057,277,-2,-16,-5,1,-1,0,-3,1
1.556303,278,-5,-1,-1,-2,0,-1,-3,5
1.556335,279,6,31,3,2,0,0,0,5
1.557504,280,-8,-28,-2,0,-1,-1,-3,-1
1.557521,281,1,-57,3,0,-2,-1,-1,4
1.570344,282,6,30,-1,-3,-4,-1,-3,5
1.570361,283,-2,10,-5,-1,0,-2,-2,-1
1.577008,284,-2,11,8,0,-1,-1,4,-3
1.577024,285,5,24,-2,-2,1,-2,2,-10
1.593398,286,-7,-19,6,-6,1,-2,1,-5
1.593415,287,-4,-33,-22,1,0,-3,-3,-9
1.594938,288,7,11,2,-3,-1,0,-2,-2
1.594949,289,-11,-22,4,0,-2,0,-1,-7
1.616189,290,5,30,-5,2,1,0,-2,-2
1.616214,291,-6,-19,4,-5,-2,0,0,1
1.617474,292,5,4,-1,-2,1,1,0,-2
1.617539,293,-1,28,-8,-1,-2,-3,-6,-5
1.629686,294,-1,-21,-4,-1,-1,0,0,-3
1.629703,295,2,5,4,-1,-2,-2,-2,-2
1.640023,296,0,5,-3,-3,-1,-1,0,3
1.640036,297,-1,-9,-2,0,1,-2,-1,3
1.653742,298,-8,23,-4,0,-3,-2,0,-4
1.653770,299,4,-25,5,-3,-1,-1,0,1
1.656210,300,-4,9,3,-1,0,-1,-2,0
1.656324,301,0,3,-3,1,1,-2,0,-2
1.675783,302,0,6,-2,-2,-1,-1,-2,-1
1.675800,303,-4,16,9,-1,-2,-1,-3,-3
1.677344,304,-5,-12,-6,1,0,-1,-3,3
1.677360,305,1,5,5,0,-1,1,-1,4
1.690040,306,1,-14,-19,-1,1,0,0,2
1.690054,307,-4,4,8,-2,1,0,-2,-1
1.699759,308,-3,-8,-13,-2,-1,-1,-1,-1
1.699769,309,3,7,5,2,-1,-1,-1,0
1.713437,310,-2,3,4,1,-1,-1,-3,-3
1.713459,311,-2,11,0,0,-1,-1,0,0
1.714768,312,-4,-44,-2,0,0,-1,-2,-2
1.714778,313,-1,3,-3,-2,0,-2,0,-1
1.744763,314,-3,-6,2,-1,-1,-2,-2,-3
1.744797,315,1,10,-5,0,0,-2,-3,-1
1.746553,316,0,13,1,-3,0,-2,0,-1
1.746565,317,0,-8,-2,-1,0,1,-2,1
1.749577,318,-2,-10,2,1,-1,-3,0,-1
1.749638,319,-1,5,-1,-2,0,-1,-1,-3
1.758727,320,-3,8,-1,0,-1,-1,0,-4
1.758784,321,-3,-17,0,-2,-1,0,1,-1
1.773376,322,-2,43,0,-3,-2,1,1,-1
1.773398,323,0,-62,2,-1,-1,0,0,-1
1.775166,324,0,-9,-7,0,-1,-4,-1,0
1.775178,325,-1,28,-6,-2,0,-2,-1,-2
1.795931,326,0,-10,-2,-4,-4,-1,-1,-1
1.795950,327,0,19,5,2,0,-2,-1,0
1.797408,328,-2,8,7,-1,-1,-1,-2,-1
1.797425,329,-1,-7,2,1,-1,0,-2,0
1.809614,330,0,-11,0,-1,0,-1,-1,4
1.809626,331,-6,3,-4,0,-1,-1,0,-2
1.820271,332,0,0,-1,-1,0,0,0,-2
1.820285,333,-1,1,-2,-2,-1,-1,-3,-2
1.833594,334,-1,-9,0,1,0,0,0,-2
1.833615,335,1,5,-2,0,-3,-1,-2,0
1.835234,336,0,5,-2,1,-2,-1,-2,-1
1.835244,337,-1,-5,-1,-1,-2,-2,0,1
1.856450,338,-3,14,0,0,0,-1,-2,-2
1.856464,339,1,-41,-3,-3,0,-1,0,1
1.857360,340,-6,10,-1,-3,-2,-2,-1,-6
1.857375,341,0,1,1,1,1,0,0,-1
1.871297,342,2,-6,-4,-2,-1,-2,-2,-3
1.871309,343,1,19,2,1,0,0,0,-2
1.878556,344,0,-2,-5,-3,2,0,0,-1
1.878566,345,-2,-8,-3,-2,-1,-3,0,0
1.893450,346,-3,-11,-1,-2,-1,-1,0,-1
1.893474,347,1,9,-14,-3,-2,-1,0,0
1.895123,348,3,-4,13,3,-2,-1,-1,3
1.895148,349,-3,6,4,0,-1,0,-1,-1
1.915753,350,0,-5,-5,1,0,-1,-2,0
1.915773,351,-1,1,1,-2,-1,0,-2,1
1.917367,352,-2,2,-5,-3,0,-2,-1,1
1.917388,353,0,-1,-2,-4,-2,-3,1,1
1.930877,354,-2,-4,5,2,1,0,-2,-1
1.930890,355,-2,3,-2,-1,0,-2,-3,1
1.938689,356,-1,3,-1,-1,-1,0,-2,3
1.938704,357,1,-9,2,-1,-1,1,-2,1
1.953271,358,0,22,0,-2,0,-1,3,-1
1.953289,359,-1,-21,5,2,-1,-1,0,-2
1.955090,360,-1,-4,-12,-2,-1,-3,-1,-5
1.955112,361,0,-2,-2,-3,-1,0,-1,-2
1.976152,362,-5,1,1,-3,-1,0,-3,-4
1.976172,363,-1,12,-3,-1,-1,-1,-1,-1
1.977442,364,-4,2,7,0,1,-1,-2,1
1.977461,365,-2,-3,-1,3,-1,-2,-2,-1
1.989599,366,2,-15,-8,-3,-3,-2,-1,0
1.989621,367,2,9,6,0,0,-2,0,-2
1.998976,368,4,-4,-1,-1,-1,0,2,5
1.999001,369,-2,0,4,1,0,-3,-2,-2
2.012599,370,-3,-11,1,-2,-2,-1,-2,-2
2.013583,371,1,3,-2,-1,-2,-1,0,1
2.020928,372,0,7,-6,-4,-1,-1,-2,-2
2.020942,373,1,0,-1,-1,-1,-2,-2,1
2.035771,374,-2,-8,0,0,1,1,-1,-1
2.035784,375,0,9,-1,0,-1,0,-3,-2
2.037169,376,-6,-10,0,0,-2,-1,-3,0
2.037202,377,-3,-1,-4,-1,-2,-1,-2,0
2.049617,378,0,-7,2,-3,0,-1,-3,1
2.050872,379,-3,4,-10,-9,-1,0,0,-3
2.058697,380,-1,1,1,4,-1,-1,0,1
2.058710,381,-3,-2,-2,-2,1,0,-1,-3
2.073498,382,0,4,6,5,-2,2,2,4
2.073535,383,0,1,4,-2,-1,-3,-2,1
2.075058,384,-2,-2,-5,-4,-2,-2,-1,-2
2.075079,385,1,4,-3,0,0,1,0,0
2.096768,386,-2,3,0,-2,-1,-2,-1,0
2.096788,387,-3,-12,-7,-1,-1,-1,0,0
2.097405,388,1,3,8,-1,-3,1,-2,-2
2.097439,389,0,-2,-9,-2,-2,-1,1,-1
2.109424,390,1,-1,-1,-3,-1,-1,-2,-1
2.109440,391,0,3,2,1,0,0,0,0
2.120103,392,-1,2,3,3,0,-2,0,-3
2.120124,393,-1,-8,-7,-5,-4,-1,0,-2
2.133576,394,0,-7,-10,-12,-5,-2,2,0
2.133596,395,4,14,14,15,4,4,1,1
2.135337,396,-2,-22,0,3,2,2,-1,0
2.135357,397,-3,-1,-1,-2,-1,-2,-3,-1
2.157433,398,-2,-4,-7,-7,-2,-3,-1,-1
2.157447,399,0,7,4,-2,-2,-3,0,0
2.157451,400,-1,7,3,-1,-1,-1,-2,1
2.157496,401,-4,-3,-2,1,1,-1,-2,-2
2.169704,402,1,-6,-6,-4,-3,-2,-2,-1
2.171660,403,0,-1,-4,-3,0,0,-2,-2
2.178838,404,-2,1,4,2,-1,-3,-2,-2
2.178849,405,-2,-6,-3,-6,-2,-2,-1,-4
2.192550,406,-1,7,-9,-2,-2,-1,0,-3
2.192568,407,-1,-1,3,4,2,0,1,-3
2.199453,408,0,12,-9,-3,-2,-1,-1,-4
2.199474,409,-3,-12,29,1,-1,-2,2,-2
2.217532,410,0,0,6,3,-1,-1,-4,-4
2.217547,411,-5,-9,-22,-9,-4,-2,-1,-2
2.217552,412,0,16,18,-2,1,0,1,2
2.217555,413,2,8,-1,4,-1,2,-2,1
2.229547,414,-5,-4,3,1,1,0,-2,1
2.229563,415,7,-3,-5,-9,0,0,-1,-2
2.239893,416,-22,-13,-11,1,-1,0,-1,-2
2.239909,417,0,1,-8,-2,-2,-2,1,-1
2.252974,418,-1,-2,7,4,2,-1,-1,1
2.252996,419,3,2,5,-3,0,-1,0,-1
2.259638,420,2,-1,-13,3,-2,-2,0,-5
2.259656,421,3,3,-28,-7,-2,-1,-5,-3
2.275984,422,-3,-11,5,5,1,0,0,2
2.277702,423,-13,-11,47,7,1,2,5,-2
2.277716,424,2,-4,-7,-14,-3,0,2,-3
2.277718,425,-4,4,-2,8,-3,-2,1,0
2.298567,426,5,0,-25,-6,0,0,-6,2
2.298589,427,-1,13,-11,-2,-3,-4,-5,2
2.300488,428,3,-15,2,-1,1,-1,0,1
2.300496,429,0,-3,8,2,0,-1,-3,-4
2.312617,430,-1,3,-21,-10,-2,-3,0,-2
2.312639,431,-1,-1,1,7,2,-3,0,1
2.319903,432,0,5,2,-5,-1,-1,-1,0
2.319924,433,0,-2,5,4,1,-1,0,0
2.337400,434,-5,-4,15,9,1,0,0,-3
2.337410,435,-1,2,-6,-6,-1,-2,-1,0
2.337412,436,2,-4,-13,-3,-3,-2,-4,0
2.337414,437,0,5,3,-8,0,-1,-1,-1
2.358432,438,-1,-7,5,3,-2,1,3,0
2.358450,439,2,3,-4,-4,-3,1,-5,2
2.359860,440,-5,-18,-7,2,0,-2,-3,2
2.359878,441,2,32,-25,-7,-2,-1,10,5
2.373188,442,-9,-18,63,0,-1,-1,-7,-8
2.373216,443,0,-1,-8,10,1,3,16,-5
2.379778,444,5,-3,4,3,1,-5,-19,-6
2.379806,445,-5,-3,4,-7,4,0,7,-2
2.395807,446,3,8,-14,-2,-5,-5,12,-24
2.395824,447,-4,-6,-14,-9,-5,-2,-9,-4
2.397269,448,0,5,14,-10,0,-1,6,-5
2.397301,449,0,-12,-13,3,-1,-3,-15,2
2.418626,450,1,9,-3,8,5,1,-5,15
2.418650,451,-2,-4,4,-3,-3,-2,2,4
2.419871,452,3,20,-22,1,-2,0,-2,5
2.421594,453,-2,-21,20,1,1,0,-3,4
2.431993,454,0,5,-6,0,0,1,0,4
2.432012,455,0,6,-4,0,-3,-3,-4,5
2.441700,456,-3,-7,-14,-11,-5,1,-4,10
2.441712,457,-1,-1,-5,6,-2,-1,-2,3
2.455991,458,-2,7,-3,4,-1,1,1,8
2.456020,459,1,27,13,12,-1,-3,-12,2
2.457880,460,1,-24,-10,-1,1,1,-14,7
2.457892,461,-2,25,46,3,0,6,24,8
2.478681,462,0,-6,-31,-8,-4,-4,11,-7
2.478698,463,-2,-1,1,-7,-1,1,-2,2
2.479897,464,-1,5,-4,6,-3,-2,11,-7
