Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
11453,3,-2,2,1,-1,0,-1,0
11514,0,0,-2,-3,-1,2,-2,-3
11582,1,7,6,0,-1,-2,-3,-5
11640,0,-8,1,0,-1,-1,0,-3
11701,1,-2,-9,-2,0,1,-1,0
11752,-2,-7,-9,-3,-1,0,-1,-1
11814,-3,-12,-3,-2,-1,1,0,6
11877,-3,3,-3,-2,-2,-2,3,-2
11940,-1,12,-4,-1,0,-1,0,0
12000,-5,-8,-4,-3,-2,-2,-1,-2
12059,-4,-2,-6,2,0,1,5,13
12113,-3,-11,0,-1,-2,-2,0,-1
12164,0,-2,1,1,-2,-1,-1,-22
12216,-1,3,-1,-2,-1,-3,1,2
12271,-2,4,-2,1,0,2,-1,-7
12324,-2,-2,-1,-2,0,0,2,-3
12381,0,1,6,1,0,-3,0,-6
12441,-1,-2,0,-2,0,-2,-2,-5
12502,0,-5,2,1,-1,0,-2,-6
12554,1,4,3,3,2,0,-5,-8
12615,-1,-5,-8,-2,-3,0,0,2
12677,2,-3,0,0,-1,0,0,6
12741,-3,-9,1,2,1,2,0,0
12803,-1,-5,-7,-2,-2,-3,0,-2
12862,0,0,-7,-1,-2,-2,0,2
12916,0,-4,0,-1,-1,-3,-4,-13
12968,-1,0,0,-1,-1,-3,-2,-1
13020,4,0,-2,-2,-1,-1,-3,1
13076,-1,2,-4,0,0,-1,-3,-14
13125,-1,0,-2,-1,0,-1,-3,-3
13182,-3,4,0,-2,-2,-4,1,10
13247,-2,-4,2,-1,-1,-3,-2,0
13308,-1,-14,-3,-1,1,0,-1,-5
13361,-2,-5,-6,-1,-1,0,-3,-5
13420,-6,-3,-5,-2,0,0,-4,-3
13483,1,-2,5,1,0,1,2,1
13545,1,-1,-6,-2,-1,0,-4,-10
13608,2,-21,-3,-2,-1,-2,-6,-10
13658,-7,1,3,-3,-1,0,3,1
13721,3,-13,-3,-3,-1,1,2,7
13783,-2,3,0,0,0,-2,-2,0
13844,-2,-2,2,1,0,0,-1,-5
13907,-1,-5,-2,-3,-2,-2,2,4
13964,-1,5,5,2,1,1,2,28
14018,1,3,7,-1,-1,-1,-2,-10
14068,-3,-3,-1,-1,-3,-1,-2,1
14124,0,5,-2,-2,0,-2,-2,-4
14176,-1,2,9,0,2,1,-1,8
14227,3,1,-4,1,0,0,-2,-9
14287,-2,-1,-1,0,0,-1,0,-1
14350,0,4,-1,-2,-1,-3,-1,-1
14398,-2,0,-1,-1,-1,0,2,-1
14462,4,-4,0,0,-2,-2,-5,-23
14524,-7,3,1,-2,1,-1,0,4
14587,0,5,-4,-2,-1,-2,2,3
14648,-1,-3,-4,-2,-2,0,-2,1
14700,-3,0,-7,-1,-1,-2,4,16
14763,-2,3,-8,-1,-1,3,2,6
14826,2,3,6,-1,-2,-2,-7,-8
14887,-1,8,5,0,-2,-2,-3,-10
14938,-1,1,6,1,-1,-1,-5,-6
14991,-2,-9,-5,-2,-1,-2,1,-2
15044,1,-8,5,0,2,0,-8,-37
15097,0,6,-7,-2,-3,-3,-1,-2
15150,-11,5,-8,-1,-1,-2,-3,14
15208,0,1,2,-1,-2,-2,0,22
15270,2,-1,-2,-3,-1,1,-1,0
15330,1,-3,1,-1,-1,-3,-5,-17
15382,-2,-1,3,-1,1,-3,1,-4
15445,3,-2,2,-3,-2,-1,2,-6
15508,-4,2,3,1,0,-2,-1,-7
15578,-1,-3,-2,0,-1,-2,0,-5
15632,-2,-3,-3,-1,-1,-1,-1,-2
15681,-3,-2,3,-1,0,0,-2,-3
15749,0,-4,-5,-2,-3,-3,-5,-20
15793,-1,-8,-5,-3,-2,0,2,-3
15847,-3,5,23,2,1,0,1,-5
15903,-2,-10,-10,-2,-3,-1,4,-1
15954,0,11,7,-1,-1,-1,-3,-16
16013,-1,2,0,-2,0,-1,-2,-7
16072,0,3,12,0,0,0,-3,-2
16124,-3,2,-3,0,-2,-1,-3,4
16187,-2,-3,-13,-3,-1,-1,-1,3
16250,-2,4,2,3,3,1,-4,-29
16313,-4,8,0,-2,-1,-2,1,-8
16374,-3,-3,1,-2,-3,-2,6,20
16426,-1,-3,-2,2,0,0,-1,0
16492,-3,1,-1,-1,-1,0,-3,-6
16552,1,3,-3,-3,-1,-1,-1,9
16613,-1,3,9,0,-2,-1,0,6
16674,1,0,-3,-2,-3,0,-3,-12
16725,2,-17,0,3,0,-1,3,32
16778,-2,-5,2,-2,-2,-2,-1,4
16830,-1,-9,-6,1,-2,1,-1,0
16882,-5,-7,-6,-4,-3,-4,-2,12
16937,6,-8,-13,-3,0,1,-2,-2
16994,0,-2,-2,0,-1,1,-2,-19
17054,-3,-4,-4,-2,0,-1,1,4
17115,1,-23,-9,-3,1,0,-2,-2
17174,2,-2,-7,-3,1,0,-1,-1
17227,-1,3,-7,2,-1,2,-9,-20
17281,-6,-6,-2,0,0,2,1,6
17332,0,5,4,0,0,-2,-1,4
17383,0,-1,-3,-2,-2,0,-2,-9
17436,0,-10,-6,-4,-3,-2,-1,0
17493,-5,-5,-8,-2,-2,0,9,50
17556,-1,-3,2,0,1,-2,-3,1
17624,2,-22,-4,-1,-1,-1,0,-1
17667,-3,0,-4,-2,-1,-3,-4,-3
17721,-1,4,-2,-3,-2,-2,0,12
17778,0,10,6,-1,-1,-1,0,-2
17834,-2,-2,13,1,1,0,0,-7
17890,0,1,6,0,-1,0,-2,-5
17951,-4,7,-1,1,1,-2,-1,5
18013,-3,-6,2,-1,-1,-3,-1,-5
