timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0.806610,156,0,30,6,-2,-10,-6,8,-4
0.806628,157,13,-27,-6,-1,5,3,1,1
0.807706,158,-33,-2,0,4,1,3,-3,4
0.807721,159,4,-18,12,2,3,2,4,5
0.828937,160,-6,8,-12,-2,-8,-5,-2,-6
0.828956,161,-20,25,6,3,6,5,2,5
0.829851,162,16,-17,-18,-8,-6,-4,-2,0
0.829863,163,10,3,0,-1,4,0,-6,1
0.851368,164,-10,-6,-1,-2,-4,3,14,4
0.851386,165,26,-20,-2,-5,1,-9,-23,-2
0.852372,166,-12,14,-8,-2,14,-2,4,-5
0.852383,167,5,5,-9,-2,-18,-1,-1,-2
0.866487,168,-3,-19,-12,-1,-4,-3,-6,-3
0.866504,169,-15,1,9,3,4,4,6,1
0.867382,170,11,18,0,-3,-3,0,-1,2
0.867395,171,3,21,-6,-2,-3,-2,-4,-5
0.888913,172,2,-9,10,-1,3,1,-1,0
0.888926,173,-6,-5,-19,-1,-2,0,2,-1
0.889623,174,13,-9,11,-1,-9,-1,-4,1
0.889641,175,-33,-12,-15,-5,7,-2,2,-1
0.904037,176,4,14,12,1,-2,-3,-3,-3
0.904052,177,-12,6,-11,-4,-5,-2,4,-2
0.904657,178,-9,-4,10,0,-5,2,0,-4
0.904674,179,-5,5,-2,-2,1,-6,2,-4
0.926653,180,22,-24,-17,-2,-2,-1,-23,1
0.926679,181,-19,8,7,4,-1,3,13,-1
0.927852,182,-8,5,-3,3,14,2,5,2
0.927864,183,7,-24,-6,-3,-17,-5,-6,2
0.948959,184,-3,8,9,0,1,1,0,-2
0.948975,185,-15,-8,4,0,6,1,-5,-5
0.949896,186,-4,-19,-4,-2,-2,-2,2,-2
0.949907,187,-17,27,5,1,-2,-5,-2,-3
0.963954,188,-9,-2,3,1,-2,-2,2,4
0.963992,189,-1,-1,1,-2,-1,-2,-1,-3
0.964870,190,5,-6,-19,-1,-1,5,1,3
0.964882,191,9,-9,18,2,6,3,-1,1
0.986515,192,1,-22,-12,-5,-4,-2,-3,0
0.986534,193,3,24,14,-1,-1,-6,4,-1
0.987571,194,1,31,-5,-1,-4,-1,-14,1
0.987589,195,7,-72,-15,-4,2,0,4,-2
1.008873,196,-8,27,5,1,12,-3,4,-3
1.008890,197,-1,-9,0,2,-25,-1,-5,0
1.009986,198,-16,-8,0,0,-12,-5,0,-6
1.009998,199,14,26,-1,-4,2,-2,-6,-2
1.026048,200,3,-1,0,4,4,5,3,2
1.026224,201,-4,-3,-1,1,8,1,0,-2
1.026295,202,7,5,2,-3,-7,-6,-1,2
1.026326,203,-11,10,-5,-1,1,-1,-3,-2
1.046637,204,1,-11,-9,-4,-4,-2,2,1
1.046660,205,-8,-4,7,-2,8,-2,3,-2
1.047106,206,-2,11,9,-1,-2,-4,-2,-4
1.047157,207,-8,-10,-8,1,5,1,-4,-1
1.069068,208,17,-2,-11,-6,-9,-7,-5,-1
1.069093,209,-6,1,3,0,2,1,-2,4
1.070034,210,11,-12,-2,0,2,4,-1,-4
1.070045,211,-14,21,5,3,-4,1,-5,3
1.083981,212,4,-1,-7,1,-3,0,7,-2
