Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
25192,20,28,-17,-8,-5,-5,-8,-8
25247,27,-6,-11,-2,1,-1,6,0
25302,-7,16,-10,-2,0,3,8,8
25362,-16,-7,21,-2,-3,-4,-6,-3
25413,3,28,-4,0,2,1,-4,0
25471,8,-85,10,2,4,2,1,-4
25521,21,15,-10,1,6,3,-2,-6
25573,23,-29,33,5,5,4,-23,-12
25625,32,55,-9,-2,1,0,-5,0
25681,-14,53,-10,-2,-5,-3,8,-1
25745,-20,72,16,2,-1,-1,-1,0
25806,12,8,-24,1,-1,-2,2,-3
25867,8,13,-9,0,1,1,-1,-14
25919,37,-64,87,9,0,-1,-1,-24
25971,19,-41,-41,13,-1,3,5,-6
26025,-83,-13,-50,-2,-3,3,0,10
26077,-34,64,2,3,4,4,-3,1
26134,15,-83,-24,-12,-4,0,-3,-11
26187,-11,19,11,0,-3,-2,-6,-8
26242,0,-9,-11,0,2,2,-9,2
26294,-14,6,-14,-4,-3,0,0,-25
26347,0,-51,25,9,10,5,0,-10
26406,-13,-30,5,-1,1,-2,-6,-12
26457,4,13,-14,-2,7,4,-7,-13
26510,38,74,-22,4,9,7,10,2
26563,-10,-25,6,-1,-4,-2,-4,42
26618,8,6,10,5,13,8,2,10
26669,-30,-8,1,4,-2,-3,4,23
26726,6,32,5,3,-1,-4,-3,-31
26789,-24,45,-7,-4,-4,-6,-1,-3
26849,-3,39,5,-3,-7,-7,-20,1
26899,-2,36,1,0,1,-1,1,-15
26953,-6,-29,8,2,2,2,-5,-9
27006,-9,-4,-6,-4,-10,-8,-7,7
27056,-1,50,-27,1,10,6,5,-1
27110,-3,31,-8,-1,1,1,2,8
27168,50,40,-34,-10,-6,-3,2,-9
27223,4,-27,-18,-1,-6,-7,1,-7
27277,0,47,-17,-5,-1,-1,0,2
27329,2,7,8,2,2,1,3,-12
27381,0,-17,3,1,4,5,-1,-2
27433,-9,14,-25,-5,-6,-2,10,-6
27490,23,5,-25,-10,-21,-21,-7,-22
27544,5,39,3,-2,-3,0,-2,-6
27606,0,-20,0,-4,-7,-7,-2,0
27666,11,-24,13,-4,-2,-5,-14,-12
27719,37,-87,26,8,3,-2,-12,-38
27779,6,47,11,1,-1,-3,-2,-2
27829,-11,3,6,-2,4,2,3,5
27891,-12,10,-6,2,2,3,2,4
27951,51,35,-5,-3,-4,-4,-5,-3
28005,4,-93,-8,-2,-4,-1,-5,-7
28055,6,-80,-15,-6,-3,1,2,2
28109,-4,36,-18,-3,-3,0,2,2
28163,19,-5,-1,1,0,-2,-3,-6
28215,33,7,-2,-3,-11,-6,1,0
28265,-5,-10,-20,-1,6,7,7,60
28323,5,7,-3,-3,2,3,-3,12
28371,-9,-45,-38,-5,3,0,-2,4
28432,-27,6,24,3,6,2,3,34
28492,-19,32,-6,0,0,2,3,-6
28551,-21,-1,8,4,3,-2,0,-3
28607,-30,-16,-12,-4,-2,-4,-2,1
28670,-34,-21,-7,-3,-3,-2,1,-3
28733,-25,40,23,13,-3,-4,-6,-8
28797,26,9,6,-3,-2,-3,-3,-5
28861,-10,-12,6,-4,-7,-5,-6,-10
28903,-16,-8,35,5,2,1,-6,8
28958,-24,-65,-3,-5,-14,-13,-14,-4
29007,-1,5,-21,-1,-2,-5,0,-14
29062,72,-28,-6,-1,-3,-8,-1,-10
29117,-9,-79,1,4,11,6,6,-4
29180,-28,43,-28,-4,0,0,-14,-3
29233,-13,-19,14,-2,-1,3,-1,-1
29285,-14,9,-7,2,-2,-2,8,2
29338,2,26,6,-8,-3,0,-4,5
29391,-8,-18,-20,3,5,2,-1,-3
29446,0,-6,-8,0,-8,-5,-2,-4
29505,-18,10,-18,-5,-6,-4,4,8
29554,-13,-15,-5,-9,-15,-10,-11,-9
29617,29,3,8,0,5,2,0,1
29678,-45,-16,-2,2,3,3,4,3
29737,23,15,-10,4,10,5,-3,-16
29794,-10,11,-9,-7,-10,-12,-1,-7
29851,-12,8,24,0,-3,-1,-5,-10
29915,55,-12,-3,0,-1,-2,-9,-5
29977,-30,16,1,-2,-2,-2,-3,-9
30036,23,-11,-19,-5,-2,-1,-3,3
30090,2,10,-13,0,-1,-2,-3,0
30155,29,24,2,2,1,1,0,-10
30217,-32,11,13,4,1,1,1,8
30277,-50,40,-7,-2,-3,-2,-1,-3
30333,-5,9,-22,-1,4,4,1,12
30392,-37,22,12,-5,-7,-7,-5,-4
